,ecg
1606912201.5668,79.0
1606912201.5688,77.0
1606912201.9684,79.0
1606912201.9691,82.0
1606912201.9715,79.0
1606912201.9742,79.0
1606912201.9762,84.0
1606912201.9784,86.0
1606912201.9803,82.0
1606912201.9822,79.0
1606912201.9841,84.0
1606912201.9861,84.0
1606912201.9869,74.0
1606912201.9883,74.0
1606912201.9902,79.0
1606912201.9922,79.0
1606912201.9941,82.0
1606912201.9961,86.0
1606912201.9981,89.0
1606912202.0001,94.0
1606912202.0022,96.0
1606912202.0042,96.0
1606912202.0061,96.0
1606912202.0081,96.0
1606912202.0101,98.0
1606912202.0121,101.0
1606912202.0141,103.0
1606912202.0161,106.0
1606912202.0168,106.0
1606912202.0191,103.0
1606912202.0211,103.0
1606912202.0231,101.0
1606912202.0251,103.0
1606912202.0272,108.0
1606912202.0292,108.0
1606912202.0311,106.0
1606912202.0331,108.0
1606912202.0352,108.0
1606912202.0372,103.0
1606912202.0391,101.0
1606912202.0411,106.0
1606912202.0431,115.0
1606912202.0451,125.0
1606912202.0471,132.0
1606912202.0479,137.0
1606912202.0501,147.0
1606912202.0522,144.0
1606912202.0542,118.0
1606912202.0561,94.0
1606912202.0582,98.0
1606912202.0601,108.0
1606912202.0621,106.0
1606912202.0641,106.0
1606912202.0661,113.0
1606912202.0682,110.0
1606912202.0701,103.0
1606912202.0721,108.0
1606912202.0741,110.0
1606912202.0763,74.0
1606912202.0783,45.0
1606912202.0788,231.0
1606912202.0811,774.0
1606912202.0831,1339.0
1606912202.0851,1302.0
1606912202.0872,554.0
1606912202.0892,-123.0
1606912202.0911,-123.0
1606912202.0931,55.0
1606912202.0951,-21.0
1606912202.0971,-57.0
1606912202.0992,14.0
1606912202.1012,12.0
1606912202.1033,-4.0
1606912202.1052,21.0
1606912202.1071,33.0
1606912202.5082,31.0
1606912202.5089,48.0
1606912202.5112,60.0
1606912202.514,60.0
1606912202.5159,67.0
1606912202.518,79.0
1606912202.52,77.0
1606912202.5219,77.0
1606912202.5239,89.0
1606912202.5259,108.0
1606912202.5279,123.0
1606912202.5299,132.0
1606912202.5319,149.0
1606912202.5339,164.0
1606912202.5359,171.0
1606912202.5366,171.0
1606912202.5389,166.0
1606912202.5409,159.0
1606912202.5429,144.0
1606912202.5449,123.0
1606912202.5469,96.0
1606912202.5489,77.0
1606912202.5509,57.0
1606912202.5529,41.0
1606912202.5549,33.0
1606912202.5569,33.0
1606912202.5589,31.0
1606912202.5609,28.0
1606912202.5629,26.0
1606912202.5649,26.0
1606912202.5669,26.0
1606912202.5676,31.0
1606912202.5699,38.0
1606912202.5719,45.0
1606912202.574,50.0
1606912202.5759,53.0
1606912202.5779,57.0
1606912202.5799,62.0
1606912202.5819,57.0
1606912202.5839,55.0
1606912202.5859,57.0
1606912202.5879,60.0
1606912202.5899,60.0
1606912202.5919,65.0
1606912202.5939,67.0
1606912202.5959,65.0
1606912202.598,65.0
1606912202.5986,69.0
1606912202.6009,72.0
1606912202.6029,72.0
1606912202.605,72.0
1606912202.6069,72.0
1606912202.6089,74.0
1606912202.6109,77.0
1606912202.6129,77.0
1606912202.6149,77.0
1606912202.6169,77.0
1606912202.6189,77.0
1606912202.6209,77.0
1606912202.6229,79.0
1606912202.6249,82.0
1606912202.6269,79.0
1606912202.6276,79.0
1606912202.6299,86.0
1606912202.6319,89.0
1606912202.6339,82.0
1606912202.6359,79.0
1606912202.6379,84.0
1606912202.6398,89.0
1606912202.6419,91.0
1606912202.6439,91.0
1606912202.6459,91.0
1606912202.648,94.0
1606912203.0788,94.0
1606912203.08,94.0
1606912203.0824,91.0
1606912203.0851,86.0
1606912203.0859,77.0
1606912203.0865,69.0
1606912203.088,72.0
1606912203.0899,89.0
1606912203.0919,101.0
1606912203.0939,103.0
1606912203.0959,110.0
1606912203.0979,125.0
1606912203.1002,120.0
1606912203.102,91.0
1606912203.1039,77.0
